,reviews.text,reviews.doRecommend
9268,"So far the only complaint I have is not with the product but with the policy regarding the product. I had one for just about 2 weeks when I noticed a definite issue staying connected. My wife, who has had her Kindle Fire for months, said her started acting up if she had too many apps on it. I started removing them, even to the point of restoring to factory settings several times. After trying for about a week, it simply would not stay connected to the internet. It did stay connected to our wifi. I contacted Best Buy, but since it had been over 2 weeks, their policy is they can't help, unless you've purchased the extended warranty from them. They said that's Amazon's policy. I contacted Amazon, and after a fairly brief support chat, a new Kindle was on the way to its new home. I've been pleased with it since its arrival. It does most of what I need (email, facebook, minimal web use), saving ""wear & tear"" on my laptop.",True
9269,Crystal clear screen. Easy to use. Reading for day/night excellent!,True
9270,works smoothly when typing search info to google things. constructed well. The casing is solid and well made. Operation of this tablet is great.,True
9271,"I bought this mostly to read the Walking Dead comics on and a book here and there. It works great for that. A slightly bigger screen would be better for the comics, but bigger screens don't come for under $50. I can't speak to quality of video streaming or anything, but it performs well for reading.",True
9272,This tablet was for my great-grandson and he loved it,True
9273,"easy to use, best value for the price, and i would recommend this product to everybody",True
9274,Bought this for my 2 year old since he broke his portable DVD player. The only think I don't like is i had to sneakily download the google App Store so I could install vudu on it.,True
9275,I bought four of these for.my kids for xmas. They haven't put them dwn willingly yet! I think it was a great deal for a great product!,True
9276,"Lots of pre installed apps, fast os, and rf remote",True
9277,"I received my first echo as a gift and enjoy using it every day. From briefings on news, weather, commute traffic, and access to whatever music I want to hear, the echo has a vast skill library which allows owners to do things like play, learn, entertain, and control household devices like lights and appliances by voice. Abilities far beyond the scope of this review. New skills and products that can be controlled using the echo come along almost daily. I have given the echo to friends, and they have all loved it. It has a real ""wow"" factor.",True
9278,Great speaker and Amazon is adding more functionality all the time,True
9279,It's fast small cute and great for web. I gave a few as gifts and everyonel over it.,True
9280,"I bought the tablet for my 2 year grand daughter. The system comes with a set of kid friendly games and allows you to put the tablet on kid mode.. this keeps her in the ""safe zone"". I also installed ABC Mouse. Another hit program",True
9281,Better than Fire Stick. Great quality picture. Clarity with ultra hd.,True
9282,not as smart as the commercials show. cant answer a lot of questions,False
9283,Kid prof and comes with free books and games I like it,True
9284,"Bought this for our daughter to use, but nothing worked right and was difficult to use. It's a fairly cheap $$ product, and it shows. Ended up returning it and buying a Samsung the next day.",False
